,BLKID,TRACTID,BLKGRPID,PUMA,COUNTYID,REGION
63480,261635739002006,26163573900,261635739002,3203,26163,2
63481,261635764002012,26163576400,261635764002,3207,26163,2
63482,261635546001012,26163554600,261635546001,3202,26163,2
63483,261635334001004,26163533400,261635334001,3212,26163,2
63484,261635348003018,26163534800,261635348003,3212,26163,2
63485,261635106003003,26163510600,261635106003,3210,26163,2
63486,261635113002028,26163511300,261635113002,3210,26163,2
63487,261635106002009,26163510600,261635106002,3210,26163,2
63488,261635524002007,26163552400,261635524002,3213,26163,2
63489,261635523001003,26163552300,261635523001,3213,26163,2
63490,261635036001003,26163503600,261635036001,3210,26163,2
63491,261635004001014,26163500400,261635004001,3210,26163,2
63492,261635034001012,26163503400,261635034001,3210,26163,2
63493,261635090004029,26163509000,261635090004,3210,26163,2
63494,261635214001010,26163521400,261635214001,3211,26163,2
63495,261635215001047,26163521500,261635215001,3211,26163,2
63496,261639853001015,26163985300,261639853001,3211,26163,2
63497,261635207004002,26163520700,261635207004,3211,26163,2
63498,261635207002005,26163520700,261635207002,3211,26163,2
63499,261635207004000,26163520700,261635207004,3211,26163,2
63500,261635207002003,26163520700,261635207002,3211,26163,2
63501,261635172001022,26163517200,261635172001,3211,26163,2
63502,261635090002003,26163509000,261635090002,3210,26163,2
63503,261635234001015,26163523400,261635234001,3212,26163,2
63504,261635234001008,26163523400,261635234001,3212,26163,2
63505,261635215002024,26163521500,261635215002,3211,26163,2
63506,261635192003043,26163519200,261635192003,3213,26163,2
63507,261635193001001,26163519300,261635193001,3211,26163,2
63508,261635173002011,26163517300,261635173002,3211,26163,2
63509,261635173002013,26163517300,261635173002,3211,26163,2
63510,261635228001054,26163522800,261635228001,3212,26163,2
63511,261635228001037,26163522800,261635228001,3212,26163,2
63512,261635228001017,26163522800,261635228001,3212,26163,2
63513,261635057004006,26163505700,261635057004,3210,26163,2
63514,261635192003023,26163519200,261635192003,3213,26163,2
63515,261635191001037,26163519100,261635191001,3211,26163,2
63516,261635058003052,26163505800,261635058003,3210,26163,2
63517,261635058003061,26163505800,261635058003,3210,26163,2
63518,261635203001001,26163520300,261635203001,3211,26163,2
63519,261635225002001,26163522500,261635225002,3211,26163,2
63520,261635225002004,26163522500,261635225002,3211,26163,2
63521,261635180002006,26163518000,261635180002,3211,26163,2
63522,261639859001007,26163985900,261639859001,3211,26163,2
63523,261635173001004,26163517300,261635173001,3211,26163,2
63524,261635215001000,26163521500,261635215001,3211,26163,2
63525,261635219001022,26163521900,261635219001,3211,26163,2
63526,261635112001007,26163511200,261635112001,3211,26163,2
63527,261635528011002,26163552801,261635528011,3213,26163,2
63528,261635112001029,26163511200,261635112001,3211,26163,2
63529,261635112001034,26163511200,261635112001,3211,26163,2
63530,261635119001014,26163511900,261635119001,3211,26163,2
63531,261635128001006,26163512800,261635128001,3211,26163,2
63532,261635502001004,26163550200,261635502001,3213,26163,2
63533,261635128001025,26163512800,261635128001,3211,26163,2
63534,261635305001009,26163530500,261635305001,3212,26163,2
63535,261635264001004,26163526400,261635264001,3212,26163,2
63536,261635258001001,26163525800,261635258001,3212,26163,2
63537,261635699002010,26163569900,261635699002,3204,26163,2
63538,261635722004011,26163572200,261635722004,3203,26163,2
63539,261635722001011,26163572200,261635722001,3203,26163,2
63540,261635694003012,26163569400,261635694003,3204,26163,2
63541,261635730001000,26163573000,261635730001,3203,26163,2
63542,261635730001012,26163573000,261635730001,3203,26163,2
63543,261635747003004,26163574700,261635747003,3203,26163,2
63544,261635701003009,26163570100,261635701003,3204,26163,2
63545,261635701001011,26163570100,261635701001,3204,26163,2
63546,261635710002004,26163571000,261635710002,3204,26163,2
63547,261635747001020,26163574700,261635747001,3203,26163,2
63548,261635748001016,26163574800,261635748001,3203,26163,2
63549,261635721004010,26163572100,261635721004,3203,26163,2
63550,261635731002007,26163573100,261635731002,3203,26163,2
63551,261635553002010,26163555300,261635553002,3202,26163,2
63552,261635721004012,26163572100,261635721004,3203,26163,2
63553,261635704004001,26163570400,261635704004,3204,26163,2
63554,261635718001027,26163571800,261635718001,3203,26163,2
63555,261635699001004,26163569900,261635699001,3204,26163,2
63556,261635772001037,26163577200,261635772001,3207,26163,2
63557,261635637001010,26163563700,261635637001,3201,26163,2
63558,261635633002014,26163563300,261635633002,3201,26163,2
63559,261635633001025,26163563300,261635633001,3201,26163,2
63560,261635776001051,26163577600,261635776001,3207,26163,2
63561,261635780001002,26163578000,261635780001,3207,26163,2
63562,261635780001000,26163578000,261635780001,3207,26163,2
63563,261635802001019,26163580200,261635802001,3207,26163,2
63564,261635804002000,26163580400,261635804002,3207,26163,2
63565,261635990013029,26163599001,261635990013,3206,26163,2
63566,261635990011003,26163599001,261635990011,3206,26163,2
63567,261635991002021,26163599100,261635991002,3206,26163,2
63568,261635933012004,26163593301,261635933012,3206,26163,2
63569,261635821003011,26163582100,261635821003,3206,26163,2
63570,261635821001001,26163582100,261635821001,3206,26163,2
63571,261635785004002,26163578500,261635785004,3207,26163,2
63572,261635786001018,26163578600,261635786001,3207,26163,2
63573,261635785003012,26163578500,261635785003,3207,26163,2
63574,261635761002011,26163576100,261635761002,3207,26163,2
63575,261635820001012,26163582000,261635820001,3206,26163,2
63576,261635809003002,26163580900,261635809003,3207,26163,2
63577,261635809001020,26163580900,261635809001,3207,26163,2
63578,261635917001011,26163591700,261635917001,3206,26163,2
63579,261635990012028,26163599001,261635990012,3206,26163,2
63580,261635735013024,26163573501,261635735013,3203,26163,2
63581,261635705002000,26163570500,261635705002,3204,26163,2
63582,261635704001026,26163570400,261635704001,3204,26163,2
63583,261635705001015,26163570500,261635705001,3204,26163,2
63584,261635705001021,26163570500,261635705001,3204,26163,2
63585,261635704004019,26163570400,261635704004,3204,26163,2
63586,261635692001018,26163569200,261635692001,3204,26163,2
63587,261635643002002,26163564300,261635643002,3201,26163,2
63588,261635646001014,26163564600,261635646001,3201,26163,2
63589,261635695002000,26163569500,261635695002,3204,26163,2
63590,261635695002024,26163569500,261635695002,3204,26163,2
63591,261635561003011,26163556100,261635561003,3202,26163,2
63592,261635542001032,26163554200,261635542001,3202,26163,2
63593,261635561003017,26163556100,261635561003,3202,26163,2
63594,261635541001016,26163554100,261635541001,3202,26163,2
63595,261635542001000,26163554200,261635542001,3202,26163,2
63596,261635036001017,26163503600,261635036001,3210,26163,2
63597,261635516002024,26163551600,261635516002,3213,26163,2
63598,261635330001005,26163533000,261635330001,3212,26163,2
63599,261635334002015,26163533400,261635334002,3212,26163,2
63600,261635334002018,26163533400,261635334002,3212,26163,2
63601,261635334003009,26163533400,261635334003,3212,26163,2
63602,261635336001017,26163533600,261635336001,3212,26163,2
63603,261635334003010,26163533400,261635334003,3212,26163,2
63604,261635334003002,26163533400,261635334003,3212,26163,2
63605,261635333001002,26163533300,261635333001,3212,26163,2
63606,261635072001018,26163507200,261635072001,3210,26163,2
63607,261635071002007,26163507100,261635071002,3210,26163,2
63608,261635071001018,26163507100,261635071001,3210,26163,2
63609,261635072001006,26163507200,261635072001,3210,26163,2
63610,261635072001005,26163507200,261635072001,3210,26163,2
63611,261635072001024,26163507200,261635072001,3210,26163,2
63612,261635530001013,26163553000,261635530001,3213,26163,2
63613,261639817001000,26163981700,261639817001,3213,26163,2
63614,261635536012007,26163553601,261635536012,3213,26163,2
63615,261635538003005,26163553800,261635538003,3213,26163,2
63616,261635536011017,26163553601,261635536011,3213,26163,2
63617,261635001001019,26163500100,261635001001,3210,26163,2
63618,261635001001023,26163500100,261635001001,3210,26163,2
63619,261635516002010,26163551600,261635516002,3213,26163,2
63620,261635006001008,26163500600,261635006001,3210,26163,2
63621,261635516002016,26163551600,261635516002,3213,26163,2
63622,261635516002014,26163551600,261635516002,3213,26163,2
63623,261635007003003,26163500700,261635007003,3210,26163,2
63624,261635515001004,26163551500,261635515001,3213,26163,2
63625,261635007003007,26163500700,261635007003,3210,26163,2
63626,261635516002027,26163551600,261635516002,3213,26163,2
63627,261635321001014,26163532100,261635321001,3211,26163,2
63628,261635321002026,26163532100,261635321002,3211,26163,2
63629,261635312001021,26163531200,261635312001,3212,26163,2
63630,261635331002005,26163533100,261635331002,3212,26163,2
63631,261635332002012,26163533200,261635332002,3212,26163,2
63632,261635332002016,26163533200,261635332002,3212,26163,2
63633,261635312001025,26163531200,261635312001,3212,26163,2
63634,261635330002000,26163533000,261635330002,3212,26163,2
63635,261635058004002,26163505800,261635058004,3210,26163,2
63636,261635058004012,26163505800,261635058004,3210,26163,2
63637,261635058001023,26163505800,261635058001,3210,26163,2
63638,261635058001039,26163505800,261635058001,3210,26163,2
63639,261635057001020,26163505700,261635057001,3210,26163,2
63640,261635057001026,26163505700,261635057001,3210,26163,2
63641,261635058003030,26163505800,261635058003,3210,26163,2
63642,261635058001056,26163505800,261635058001,3210,26163,2
63643,261635058001060,26163505800,261635058001,3210,26163,2
63644,261635058001047,26163505800,261635058001,3210,26163,2
63645,261635057003007,26163505700,261635057003,3210,26163,2
63646,261635057003014,26163505700,261635057003,3210,26163,2
63647,261635057003035,26163505700,261635057003,3210,26163,2
63648,261635011001000,26163501100,261635011001,3213,26163,2
63649,261635006001023,26163500600,261635006001,3210,26163,2
63650,261635007004018,26163500700,261635007004,3210,26163,2
63651,261635010002007,26163501000,261635010002,3213,26163,2
63652,261635010002005,26163501000,261635010002,3213,26163,2
63653,261635312002002,26163531200,261635312002,3212,26163,2
63654,261635319001038,26163531900,261635319001,3212,26163,2
63655,261635393002005,26163539300,261635393002,3209,26163,2
63656,261635397001031,26163539700,261635397001,3209,26163,2
63657,261635393002021,26163539300,261635393002,3209,26163,2
63658,261635396002010,26163539600,261635396002,3209,26163,2
63659,261635396002020,26163539600,261635396002,3209,26163,2
63660,261635395003005,26163539500,261635395003,3209,26163,2
63661,261635395003019,26163539500,261635395003,3209,26163,2
63662,261635396002017,26163539600,261635396002,3209,26163,2
63663,261635396002028,26163539600,261635396002,3209,26163,2
63664,261635396001016,26163539600,261635396001,3209,26163,2
63665,261635394003014,26163539400,261635394003,3209,26163,2
63666,261635604001002,26163560400,261635604001,3201,26163,2
63667,261635905004014,26163590500,261635905004,3205,26163,2
63668,261635894012015,26163589401,261635894012,3205,26163,2
63669,261635883002006,26163588300,261635883002,3201,26163,2
63670,261635799001009,26163579900,261635799001,3203,26163,2
63671,261635722002015,26163572200,261635722002,3203,26163,2
63672,261635933013007,26163593301,261635933013,3206,26163,2
63673,261635448002049,26163544800,261635448002,3208,26163,2
63674,261635448001006,26163544800,261635448001,3208,26163,2
63675,261635448001004,26163544800,261635448001,3208,26163,2
63676,261635408001018,26163540800,261635408001,3208,26163,2
63677,261635408002006,26163540800,261635408002,3208,26163,2
63678,261635409001010,26163540900,261635409001,3208,26163,2
63679,261635410002005,26163541000,261635410002,3208,26163,2
63680,261635410002000,26163541000,261635410002,3208,26163,2
63681,261635410002009,26163541000,261635410002,3208,26163,2
63682,261635409003006,26163540900,261635409003,3208,26163,2
63683,261635409001000,26163540900,261635409001,3208,26163,2
63684,261635410001006,26163541000,261635410001,3208,26163,2
63685,261635410001012,26163541000,261635410001,3208,26163,2
63686,261635397001003,26163539700,261635397001,3209,26163,2
63687,261635393002010,26163539300,261635393002,3209,26163,2
63688,261635397001012,26163539700,261635397001,3209,26163,2
63689,261635397001019,26163539700,261635397001,3209,26163,2
63690,261635397001032,26163539700,261635397001,3209,26163,2
63691,261635645042003,26163564504,261635645042,3201,26163,2
63692,261635674002012,26163567400,261635674002,3204,26163,2
63693,261635562002007,26163556200,261635562002,3202,26163,2
63694,261635670001035,26163567000,261635670001,3204,26163,2
63695,261635743012002,26163574301,261635743012,3203,26163,2
63696,261639837001014,26163983700,261639837001,3203,26163,2
63697,261635961004020,26163596100,261635961004,3206,26163,2
63698,261635917003012,26163591700,261635917003,3206,26163,2
63699,261635915022015,26163591502,261635915022,3206,26163,2
63700,261635920002012,26163592000,261635920002,3206,26163,2
63701,261635920002005,26163592000,261635920002,3206,26163,2
63702,261635680002012,26163568000,261635680002,3204,26163,2
63703,261639864001007,26163986400,261639864001,3205,26163,2
63704,261635435001006,26163543500,261635435001,3208,26163,2
63705,261635424002007,26163542400,261635424002,3209,26163,2
63706,261635423002001,26163542300,261635423002,3209,26163,2
63707,261635375003011,26163537500,261635375003,3209,26163,2
63708,261635423002013,26163542300,261635423002,3209,26163,2
63709,261635377003004,26163537700,261635377003,3209,26163,2
63710,261635392002003,26163539200,261635392002,3209,26163,2
63711,261635392003013,26163539200,261635392003,3209,26163,2
63712,261635392003017,26163539200,261635392003,3209,26163,2
63713,261635392003004,26163539200,261635392003,3209,26163,2
63714,261635574001023,26163557400,261635574001,3202,26163,2
63715,261635650012007,26163565001,261635650012,3201,26163,2
63716,261635683003021,26163568300,261635683003,3204,26163,2
63717,261635665001017,26163566500,261635665001,3204,26163,2
63718,261635665001015,26163566500,261635665001,3204,26163,2
63719,261635665001004,26163566500,261635665001,3204,26163,2
63720,261635667003017,26163566700,261635667003,3204,26163,2
63721,261635858002003,26163585800,261635858002,3205,26163,2
63722,261635581002018,26163558100,261635581002,3202,26163,2
63723,261635581002029,26163558100,261635581002,3202,26163,2
63724,261635581002001,26163558100,261635581002,3202,26163,2
63725,261635581002021,26163558100,261635581002,3202,26163,2
63726,261635589002000,26163558900,261635589002,3202,26163,2
63727,261635581001015,26163558100,261635581001,3202,26163,2
63728,261635626002014,26163562600,261635626002,3201,26163,2
63729,261635582001015,26163558200,261635582001,3202,26163,2
63730,261635582001011,26163558200,261635582001,3202,26163,2
63731,261635591002008,26163559100,261635591002,3202,26163,2
63732,261635589002005,26163558900,261635589002,3202,26163,2
63733,261635590002000,26163559000,261635590002,3202,26163,2
63734,261635585001006,26163558500,261635585001,3202,26163,2
63735,261635639001011,26163563900,261635639001,3201,26163,2
63736,261635640001004,26163564000,261635640001,3201,26163,2
63737,261635650011004,26163565001,261635650011,3201,26163,2
63738,261635651001021,26163565100,261635651001,3204,26163,2
63739,261635651002008,26163565100,261635651002,3204,26163,2
63740,261635650012005,26163565001,261635650012,3201,26163,2
63741,261635647001003,26163564700,261635647001,3201,26163,2
63742,261635647002012,26163564700,261635647002,3201,26163,2
63743,261635863002004,26163586300,261635863002,3205,26163,2
63744,261635859004013,26163585900,261635859004,3205,26163,2
63745,261635904013011,26163590401,261635904013,3205,26163,2
63746,261635859003016,26163585900,261635859003,3205,26163,2
63747,261635859003025,26163585900,261635859003,3205,26163,2
63748,261635863002018,26163586300,261635863002,3205,26163,2
63749,261635575002025,26163557500,261635575002,3202,26163,2
63750,261635563001007,26163556300,261635563001,3202,26163,2
63751,261635566002006,26163556600,261635566002,3202,26163,2
63752,261635920004008,26163592000,261635920004,3206,26163,2
63753,261635564002009,26163556400,261635564002,3202,26163,2
63754,261635564002013,26163556400,261635564002,3202,26163,2
63755,261635564001021,26163556400,261635564001,3202,26163,2
63756,261635567001011,26163556700,261635567001,3202,26163,2
63757,261635567001010,26163556700,261635567001,3202,26163,2
63758,261635566002018,26163556600,261635566002,3202,26163,2
63759,261635575001024,26163557500,261635575001,3202,26163,2
63760,261635574002023,26163557400,261635574002,3202,26163,2
63761,261635575001031,26163557500,261635575001,3202,26163,2
63762,261635728002006,26163572800,261635728002,3203,26163,2
63763,261635728002013,26163572800,261635728002,3203,26163,2
63764,261635512002004,26163551200,261635512002,3213,26163,2
63765,261635728001015,26163572800,261635728001,3203,26163,2
63766,261635820003002,26163582000,261635820003,3206,26163,2
63767,261635819002013,26163581900,261635819002,3206,26163,2
63768,261635805001005,26163580500,261635805001,3207,26163,2
63769,261635805002018,26163580500,261635805002,3207,26163,2
63770,261635805001015,26163580500,261635805001,3207,26163,2
63771,261635915011003,26163591501,261635915011,3206,26163,2
63772,261635918001004,26163591800,261635918001,3206,26163,2
63773,261635932002014,26163593200,261635932002,3206,26163,2
63774,261639861001004,26163986100,261639861001,3205,26163,2
63775,261639819011009,26163981901,261639819011,3207,26163,2
63776,261635812001003,26163581200,261635812001,3206,26163,2
63777,261635930012008,26163593001,261635930012,3206,26163,2
63778,261635818002012,26163581800,261635818002,3206,26163,2
63779,261635812002000,26163581200,261635812002,3206,26163,2
63780,261635819001001,26163581900,261635819001,3206,26163,2
63781,261635819001022,26163581900,261635819001,3206,26163,2
63782,261639861001014,26163986100,261639861001,3205,26163,2
63783,261635990012023,26163599001,261635990012,3206,26163,2
63784,261635917004010,26163591700,261635917004,3206,26163,2
63785,261635915011004,26163591501,261635915011,3206,26163,2
63786,261635741001015,26163574100,261635741001,3203,26163,2
63787,261635737022003,26163573702,261635737022,3203,26163,2
63788,261635735013000,26163573501,261635735013,3203,26163,2
63789,261635735013004,26163573501,261635735013,3203,26163,2
63790,261635626002013,26163562600,261635626002,3201,26163,2
63791,261635819002001,26163581900,261635819002,3206,26163,2
63792,261635804001014,26163580400,261635804001,3207,26163,2
63793,261635804002020,26163580400,261635804002,3207,26163,2
63794,261635818002006,26163581800,261635818002,3206,26163,2
63795,261635818001006,26163581800,261635818001,3206,26163,2
63796,261635819004005,26163581900,261635819004,3206,26163,2
63797,261635905002010,26163590500,261635905002,3205,26163,2
63798,261635565001025,26163556500,261635565001,3202,26163,2
63799,261639857001020,26163985700,261639857001,3203,26163,2
63800,261635645031004,26163564503,261635645031,3201,26163,2
63801,261635846001007,26163584600,261635846001,3205,26163,2
63802,261635933012009,26163593301,261635933012,3206,26163,2
63803,261635767001019,26163576700,261635767001,3207,26163,2
63804,261635816004002,26163581600,261635816004,3206,26163,2
63805,261635778003002,26163577800,261635778003,3207,26163,2
63806,261635780001013,26163578000,261635780001,3207,26163,2
63807,261635804001010,26163580400,261635804001,3207,26163,2
63808,261639861001008,26163986100,261639861001,3205,26163,2
63809,261635905004001,26163590500,261635905004,3205,26163,2
63810,261635905004022,26163590500,261635905004,3205,26163,2
63811,261635916001015,26163591600,261635916001,3206,26163,2
63812,261635741001018,26163574100,261635741001,3203,26163,2
63813,261639837001005,26163983700,261639837001,3203,26163,2
63814,261639857001015,26163985700,261639857001,3203,26163,2
63815,261635785001003,26163578500,261635785001,3207,26163,2
63816,261635811014001,26163581101,261635811014,3206,26163,2
63817,261635779001003,26163577900,261635779001,3207,26163,2
63818,261635815001028,26163581500,261635815001,3206,26163,2
63819,261635778004020,26163577800,261635778004,3207,26163,2
63820,261635777001006,26163577700,261635777001,3207,26163,2
63821,261635762001016,26163576200,261635762001,3207,26163,2
63822,261635884003033,26163588400,261635884003,3201,26163,2
63823,261639861001007,26163986100,261639861001,3205,26163,2
63824,261635961004000,26163596100,261635961004,3206,26163,2
63825,261635729002022,26163572900,261635729002,3203,26163,2
63826,261635749001008,26163574900,261635749001,3203,26163,2
63827,261635749001004,26163574900,261635749001,3203,26163,2
63828,261635646002010,26163564600,261635646002,3201,26163,2
63829,261635915012006,26163591501,261635915012,3206,26163,2
63830,261635772002012,26163577200,261635772002,3207,26163,2
63831,261635883002025,26163588300,261635883002,3201,26163,2
63832,261635894021015,26163589402,261635894021,3205,26163,2
63833,261635642001005,26163564200,261635642001,3201,26163,2
63834,261635904012006,26163590401,261635904012,3205,26163,2
63835,261635635004009,26163563500,261635635004,3201,26163,2
63836,261635639001014,26163563900,261635639001,3201,26163,2
63837,261635647002015,26163564700,261635647002,3201,26163,2
63838,261635883001010,26163588300,261635883001,3201,26163,2
63839,261635651001007,26163565100,261635651001,3204,26163,2
63840,261635795011011,26163579501,261635795011,3207,26163,2
63841,261635961004026,26163596100,261635961004,3206,26163,2
63842,261635645041007,26163564504,261635645041,3201,26163,2
63843,261635881011023,26163588101,261635881011,3201,26163,2
63844,261639831001011,26163983100,261639831001,3201,26163,2
63845,261635603002020,26163560300,261635603002,3201,26163,2
63846,261635883003026,26163588300,261635883003,3201,26163,2
63847,261635894021002,26163589402,261635894021,3205,26163,2
63848,261635649001015,26163564900,261635649001,3201,26163,2
63849,261635726003000,26163572600,261635726003,3203,26163,2
63850,261635673001004,26163567300,261635673001,3204,26163,2
63851,261635664001010,26163566400,261635664001,3204,26163,2
63852,261635755003013,26163575500,261635755003,3203,26163,2
63853,261635881011027,26163588101,261635881011,3201,26163,2
63854,261635623001004,26163562300,261635623001,3201,26163,2
63855,261635644012000,26163564401,261635644012,3201,26163,2
63856,261635645012055,26163564501,261635645012,3201,26163,2
63857,261635962002002,26163596200,261635962002,3206,26163,2
63858,261635604005006,26163560400,261635604005,3201,26163,2
63859,261635564002004,26163556400,261635564002,3202,26163,2
63860,261635624001025,26163562400,261635624001,3201,26163,2
63861,261635862013007,26163586201,261635862013,3205,26163,2
63862,261635846002000,26163584600,261635846002,3205,26163,2
63863,261635870003009,26163587000,261635870003,3201,26163,2
63864,261635893002018,26163589300,261635893002,3205,26163,2
63865,261635617002001,26163561700,261635617002,3201,26163,2
63866,261635619002000,26163561900,261635619002,3201,26163,2
63867,261635894013006,26163589401,261635894013,3205,26163,2
63868,261635881021001,26163588102,261635881021,3201,26163,2
63869,261635635003000,26163563500,261635635003,3201,26163,2
63870,261635738003007,26163573800,261635738003,3203,26163,2
63871,261635904012017,26163590401,261635904012,3205,26163,2
63872,261635917001005,26163591700,261635917001,3206,26163,2
63873,261635862014003,26163586201,261635862014,3205,26163,2
63874,261635601003018,26163560100,261635601003,3201,26163,2
63875,261635755002009,26163575500,261635755002,3203,26163,2
63876,261635893002016,26163589300,261635893002,3205,26163,2
63877,261635798001012,26163579800,261635798001,3207,26163,2
63878,261639856001003,26163985600,261639856001,3207,26163,2
63879,261635962002016,26163596200,261635962002,3206,26163,2
63880,261635171001000,26163517100,261635171001,3211,26163,2
63881,261635301002003,26163530100,261635301002,3209,26163,2
63882,261635137001006,26163513700,261635137001,3211,26163,2
63883,261635365002003,26163536500,261635365002,3212,26163,2
63884,261635258001002,26163525800,261635258001,3212,26163,2
63885,261635031002015,26163503100,261635031002,3210,26163,2
63886,261635019001007,26163501900,261635019001,3211,26163,2
63887,261635032001017,26163503200,261635032001,3210,26163,2
63888,261635260001008,26163526000,261635260001,3212,26163,2
63889,261635057005077,26163505700,261635057005,3210,26163,2
63890,261635010001017,26163501000,261635010001,3213,26163,2
63891,261635069001001,26163506900,261635069001,3210,26163,2
63892,261635228002013,26163522800,261635228002,3212,26163,2
63893,261635057003026,26163505700,261635057003,3210,26163,2
63894,261635026003004,26163502600,261635026003,3213,26163,2
63895,261635091002005,26163509100,261635091002,3210,26163,2
63896,261635057001025,26163505700,261635057001,3210,26163,2
63897,261635333002008,26163533300,261635333002,3212,26163,2
63898,261635007001006,26163500700,261635007001,3210,26163,2
63899,261635011002013,26163501100,261635011002,3213,26163,2
63900,261635056003024,26163505600,261635056003,3210,26163,2
63901,261635330002005,26163533000,261635330002,3212,26163,2
63902,261635010002017,26163501000,261635010002,3213,26163,2
63903,261635321002008,26163532100,261635321002,3211,26163,2
63904,261635057001007,26163505700,261635057001,3210,26163,2
63905,261635005001021,26163500500,261635005001,3210,26163,2
63906,261635091005018,26163509100,261635091005,3210,26163,2
63907,261635041002008,26163504100,261635041002,3210,26163,2
63908,261635598001021,26163559800,261635598001,3213,26163,2
63909,261635042001033,26163504200,261635042001,3210,26163,2
63910,261635068001015,26163506800,261635068001,3210,26163,2
63911,261635073001005,26163507300,261635073001,3210,26163,2
63912,261635279004036,26163527900,261635279004,3212,26163,2
63913,261635057005003,26163505700,261635057005,3210,26163,2
63914,261635041002020,26163504100,261635041002,3210,26163,2
63915,261635066002014,26163506600,261635066002,3210,26163,2
63916,261635062001023,26163506200,261635062001,3210,26163,2
63917,261635081001011,26163508100,261635081001,3210,26163,2
63918,261635040001009,26163504000,261635040001,3210,26163,2
63919,261635524002008,26163552400,261635524002,3213,26163,2
63920,261635032002007,26163503200,261635032002,3210,26163,2
63921,261635348003026,26163534800,261635348003,3212,26163,2
63922,261635003001004,26163500300,261635003001,3210,26163,2
63923,261635309002015,26163530900,261635309002,3212,26163,2
63924,261635523001000,26163552300,261635523001,3213,26163,2
63925,261635034001019,26163503400,261635034001,3210,26163,2
63926,261635301001019,26163530100,261635301001,3209,26163,2
63927,261635207003004,26163520700,261635207003,3211,26163,2
63928,261635190002021,26163519000,261635190002,3211,26163,2
63929,261635234001017,26163523400,261635234001,3212,26163,2
63930,261635208001074,26163520800,261635208001,3211,26163,2
63931,261635192003059,26163519200,261635192003,3213,26163,2
63932,261635246001046,26163524600,261635246001,3212,26163,2
63933,261635192003030,26163519200,261635192003,3213,26163,2
63934,261635204002003,26163520400,261635204002,3211,26163,2
63935,261635211002031,26163521100,261635211002,3212,26163,2
63936,261635191001027,26163519100,261635191001,3211,26163,2
63937,261635180002008,26163518000,261635180002,3211,26163,2
63938,261635218001000,26163521800,261635218001,3211,26163,2
63939,261635649001013,26163564900,261635649001,3201,26163,2
63940,261635883001003,26163588300,261635883001,3201,26163,2
63941,261635628003007,26163562800,261635628003,3201,26163,2
63942,261635547001006,26163554700,261635547001,3202,26163,2
63943,261635604002011,26163560400,261635604002,3201,26163,2
63944,261635546001014,26163554600,261635546001,3202,26163,2
63945,261635882001014,26163588200,261635882001,3201,26163,2
63946,261635753001003,26163575300,261635753001,3203,26163,2
63947,261635613012004,26163561301,261635613012,3201,26163,2
63948,261635831013008,26163583101,261635831013,3205,26163,2
63949,261635842002001,26163584200,261635842002,3205,26163,2
63950,261635709002003,26163570900,261635709002,3204,26163,2
63951,261635726003020,26163572600,261635726003,3203,26163,2
63952,261635753002025,26163575300,261635753002,3203,26163,2
63953,261635708002040,26163570800,261635708002,3204,26163,2
63954,261635726001008,26163572600,261635726001,3203,26163,2
63955,261635840002006,26163584000,261635840002,3205,26163,2
63956,261635670002003,26163567000,261635670002,3204,26163,2
63957,261635724002004,26163572400,261635724002,3203,26163,2
63958,261635836002006,26163583600,261635836002,3205,26163,2
63959,261635710002009,26163571000,261635710002,3204,26163,2
63960,261635961001030,26163596100,261635961001,3206,26163,2
63961,261635715001009,26163571500,261635715001,3203,26163,2
63962,261635748002005,26163574800,261635748002,3203,26163,2
63963,261635721002015,26163572100,261635721002,3203,26163,2
63964,261635747003021,26163574700,261635747003,3203,26163,2
63965,261635748003005,26163574800,261635748003,3203,26163,2
63966,261635722001020,26163572200,261635722001,3203,26163,2
63967,261635708002037,26163570800,261635708002,3204,26163,2
63968,261635554012011,26163555401,261635554012,3202,26163,2
63969,261635718002007,26163571800,261635718002,3203,26163,2
63970,261635702002015,26163570200,261635702002,3204,26163,2
63971,261635551002002,26163555100,261635551002,3202,26163,2
63972,261635704004014,26163570400,261635704004,3204,26163,2
63973,261635704003016,26163570400,261635704003,3204,26163,2
63974,261635698002020,26163569800,261635698002,3204,26163,2
63975,261635705001024,26163570500,261635705001,3204,26163,2
63976,261635647002014,26163564700,261635647002,3201,26163,2
63977,261635543002000,26163554300,261635543002,3202,26163,2
63978,261635641002007,26163564100,261635641002,3201,26163,2
63979,261635785005012,26163578500,261635785005,3207,26163,2
63980,261635638001014,26163563800,261635638001,3201,26163,2
63981,261635728004008,26163572800,261635728004,3203,26163,2
63982,261635755002024,26163575500,261635755002,3203,26163,2
63983,261635780002008,26163578000,261635780002,3207,26163,2
63984,261635786002022,26163578600,261635786002,3207,26163,2
63985,261635917001021,26163591700,261635917001,3206,26163,2
63986,261635728002022,26163572800,261635728002,3203,26163,2
63987,261635820001015,26163582000,261635820001,3206,26163,2
63988,261635915024018,26163591502,261635915024,3206,26163,2
63989,261635821001009,26163582100,261635821001,3206,26163,2
63990,261635741001012,26163574100,261635741001,3203,26163,2
63991,261635805002007,26163580500,261635805002,3207,26163,2
63992,261635819001015,26163581900,261635819001,3206,26163,2
63993,261635846001000,26163584600,261635846001,3205,26163,2
63994,261635862014015,26163586201,261635862014,3205,26163,2
63995,261635893001010,26163589300,261635893001,3205,26163,2
63996,261635778004012,26163577800,261635778004,3207,26163,2
