,GEOID10,BLKGRPID,TRACTID,TRACT,BLKGRP,STATEFP,COUNTYFP,TRACTCE,PUMA,REGION
2946,261251621002,261251621002,26125162100,162100,2,26,125,162100,2907,4
2947,261251843001,261251843001,26125184300,184300,1,26,125,184300,2908,4
2948,261251426005,261251426005,26125142600,142600,5,26,125,142600,2904,4
2949,261251962002,261251962002,26125196200,196200,2,26,125,196200,2903,4
2950,261251963001,261251963001,26125196300,196300,1,26,125,196300,2903,4
2951,261251753005,261251753005,26125175300,175300,5,26,125,175300,2908,4
2952,261251315003,261251315003,26125131500,131500,3,26,125,131500,2901,4
2953,261251573001,261251573001,26125157300,157300,1,26,125,157300,2906,4
2954,261251318003,261251318003,26125131800,131800,3,26,125,131800,2901,4
2955,261251422002,261251422002,26125142200,142200,2,26,125,142200,2904,4
2956,261251662001,261251662001,26125166200,166200,1,26,125,166200,2907,4
2957,261251366004,261251366004,26125136600,136600,4,26,125,136600,2905,4
2958,261251831002,261251831002,26125183100,183100,2,26,125,183100,2908,4
2959,261251832002,261251832002,26125183200,183200,2,26,125,183200,2908,4
2960,261251624001,261251624001,26125162400,162400,1,26,125,162400,2907,4
2961,261251664002,261251664002,26125166400,166400,2,26,125,166400,2907,4
2962,261251500005,261251500005,26125150000,150000,5,26,125,150000,2906,4
2963,261251700003,261251700003,26125170000,170000,3,26,125,170000,2908,4
2964,261251371004,261251371004,26125137100,137100,4,26,125,137100,2905,4
2965,261251812002,261251812002,26125181200,181200,2,26,125,181200,2908,4
2966,261251456001,261251456001,26125145600,145600,1,26,125,145600,2904,4
2967,261251340003,261251340003,26125134000,134000,3,26,125,134000,2905,4
2968,261251501003,261251501003,26125150100,150100,3,26,125,150100,2906,4
2969,261251500001,261251500001,26125150000,150000,1,26,125,150000,2906,4
2970,261251502002,261251502002,26125150200,150200,2,26,125,150200,2906,4
2971,261251502001,261251502001,26125150200,150200,1,26,125,150200,2906,4
2972,261251752005,261251752005,26125175200,175200,5,26,125,175200,2908,4
2973,261251416004,261251416004,26125141600,141600,4,26,125,141600,2904,4
2974,261251416002,261251416002,26125141600,141600,2,26,125,141600,2904,4
2975,261251265001,261251265001,26125126500,126500,1,26,125,126500,2901,4
2976,261251300002,261251300002,26125130000,130000,2,26,125,130000,2901,4
2977,261476240003,261476240003,26147624000,624000,3,26,147,624000,3100,4
2978,261476280001,261476280001,26147628000,628000,1,26,147,628000,3100,4
2979,261476360003,261476360003,26147636000,636000,3,26,147,636000,3100,4
2980,261476350003,261476350003,26147635000,635000,3,26,147,635000,3100,4
2981,261476360002,261476360002,26147636000,636000,2,26,147,636000,3100,4
2982,261476420004,261476420004,26147642000,642000,4,26,147,642000,3100,4
2983,261476301001,261476301001,26147630100,630100,1,26,147,630100,3100,4
2984,261476304001,261476304001,26147630400,630400,1,26,147,630400,3100,4
2985,261476572002,261476572002,26147657200,657200,2,26,147,657200,3100,4
2986,261476511001,261476511001,26147651100,651100,1,26,147,651100,3100,4
2987,261476501003,261476501003,26147650100,650100,3,26,147,650100,3100,4
2988,261476270003,261476270003,26147627000,627000,3,26,147,627000,3100,4
2989,261476341001,261476341001,26147634100,634100,1,26,147,634100,3100,4
2990,261476371002,261476371002,26147637100,637100,2,26,147,637100,3100,4
2991,261476480001,261476480001,26147648000,648000,1,26,147,648000,3100,4
2992,261476480002,261476480002,26147648000,648000,2,26,147,648000,3100,4
2993,261476360001,261476360001,26147636000,636000,1,26,147,636000,3100,4
2994,261476502001,261476502001,26147650200,650200,1,26,147,650200,3100,4
2995,261476320004,261476320004,26147632000,632000,4,26,147,632000,3100,4
2996,261476320003,261476320003,26147632000,632000,3,26,147,632000,3100,4
2997,261476490002,261476490002,26147649000,649000,2,26,147,649000,3100,4
2998,261476585002,261476585002,26147658500,658500,2,26,147,658500,3100,4
2999,261476320002,261476320002,26147632000,632000,2,26,147,632000,3100,4
3000,261476460004,261476460004,26147646000,646000,4,26,147,646000,3100,4
3001,261476332001,261476332001,26147633200,633200,1,26,147,633200,3100,4
3002,261476470001,261476470001,26147647000,647000,1,26,147,647000,3100,4
3003,261476331002,261476331002,26147633100,633100,2,26,147,633100,3100,4
3004,261476450001,261476450001,26147645000,645000,1,26,147,645000,3100,4
3005,261476450003,261476450003,26147645000,645000,3,26,147,645000,3100,4
3006,261476430003,261476430003,26147643000,643000,3,26,147,643000,3100,4
3007,261635319002,261635319002,26163531900,531900,2,26,163,531900,3212,4
3008,261635402005,261635402005,26163540200,540200,5,26,163,540200,3209,4
3009,261635402004,261635402004,26163540200,540200,4,26,163,540200,3209,4
3010,261635402002,261635402002,26163540200,540200,2,26,163,540200,3209,4
3011,261635072001,261635072001,26163507200,507200,1,26,163,507200,3210,4
3012,261635774003,261635774003,26163577400,577400,3,26,163,577400,3207,4
3013,261635542001,261635542001,26163554200,554200,1,26,163,554200,3202,4
3014,261635543003,261635543003,26163554300,554300,3,26,163,554300,3202,4
3015,261635590002,261635590002,26163559000,559000,2,26,163,559000,3202,4
3016,261635812002,261635812002,26163581200,581200,2,26,163,581200,3206,4
3017,261635693002,261635693002,26163569300,569300,2,26,163,569300,3204,4
3018,261635573002,261635573002,26163557300,557300,2,26,163,557300,3202,4
3019,261635581002,261635581002,26163558100,558100,2,26,163,558100,3202,4
3020,261635175002,261635175002,26163517500,517500,2,26,163,517500,3211,4
3021,261635173001,261635173001,26163517300,517300,1,26,163,517300,3211,4
3022,261635166001,261635166001,26163516600,516600,1,26,163,516600,3211,4
3023,261635333001,261635333001,26163533300,533300,1,26,163,533300,3212,4
3024,261635238001,261635238001,26163523800,523800,1,26,163,523800,3212,4
3025,261635371003,261635371003,26163537100,537100,3,26,163,537100,3209,4
3026,261635376003,261635376003,26163537600,537600,3,26,163,537600,3209,4
3027,261635402006,261635402006,26163540200,540200,6,26,163,540200,3209,4
3028,261614006004,261614006004,26161400600,400600,4,26,161,400600,2702,4
3029,261158308004,261158308004,26115830800,830800,4,26,115,830800,3300,4
3030,261158308003,261158308003,26115830800,830800,3,26,115,830800,3300,4
3031,261158305002,261158305002,26115830500,830500,2,26,115,830500,3300,4
3032,261158314005,261158314005,26115831400,831400,5,26,115,831400,3300,4
3033,261158314004,261158314004,26115831400,831400,4,26,115,831400,3300,4
3034,261158313004,261158313004,26115831300,831300,4,26,115,831300,3300,4
3035,261158313002,261158313002,26115831300,831300,2,26,115,831300,3300,4
3036,261158306002,261158306002,26115830600,830600,2,26,115,830600,3300,4
3037,261158310001,261158310001,26115831000,831000,1,26,115,831000,3300,4
3038,261158331004,261158331004,26115833100,833100,4,26,115,833100,3300,4
3039,261158313003,261158313003,26115831300,831300,3,26,115,831300,3300,4
3040,261158321002,261158321002,26115832100,832100,2,26,115,832100,3300,4
3041,260992322005,260992322005,26099232200,232200,5,26,99,232200,3003,4
3042,260992267002,260992267002,26099226700,226700,2,26,99,226700,3002,4
3043,260992273001,260992273001,26099227300,227300,1,26,99,227300,3002,4
3044,260992552002,260992552002,26099255200,255200,2,26,99,255200,3005,4
3045,260992556002,260992556002,26099255600,255600,2,26,99,255600,3005,4
3046,261251842002,261251842002,26125184200,184200,2,26,125,184200,2908,4
3047,261251702003,261251702003,26125170200,170200,3,26,125,170200,2908,4
3048,261251702002,261251702002,26125170200,170200,2,26,125,170200,2908,4
3049,261251703001,261251703001,26125170300,170300,1,26,125,170300,2908,4
3050,261251704002,261251704002,26125170400,170400,2,26,125,170400,2908,4
3051,261251532001,261251532001,26125153200,153200,1,26,125,153200,2906,4
3052,261251732002,261251732002,26125173200,173200,2,26,125,173200,2908,4
3053,261251603001,261251603001,26125160300,160300,1,26,125,160300,2907,4
3054,261251836001,261251836001,26125183600,183600,1,26,125,183600,2908,4
3055,261251968002,261251968002,26125196800,196800,2,26,125,196800,2903,4
3056,261251330011,261251330011,26125133001,133001,1,26,125,133001,2905,4
3057,261251582003,261251582003,26125158200,158200,3,26,125,158200,2906,4
3058,261251527001,261251527001,26125152700,152700,1,26,125,152700,2906,4
3059,261251734003,261251734003,26125173400,173400,3,26,125,173400,2908,4
3060,261251413003,261251413003,26125141300,141300,3,26,125,141300,2904,4
3061,261251414002,261251414002,26125141400,141400,2,26,125,141400,2904,4
3062,261158336003,261158336003,26115833600,833600,3,26,115,833600,3300,4
3063,261158336001,261158336001,26115833600,833600,1,26,115,833600,3300,4
3064,261158314002,261158314002,26115831400,831400,2,26,115,831400,3300,4
3065,261158316002,261158316002,26115831600,831600,2,26,115,831600,3300,4
3066,261251263001,261251263001,26125126300,126300,1,26,125,126300,2901,4
3067,261251970001,261251970001,26125197000,197000,1,26,125,197000,2903,4
3068,261251503002,261251503002,26125150300,150300,2,26,125,150300,2906,4
3069,261251503003,261251503003,26125150300,150300,3,26,125,150300,2906,4
3070,261251394001,261251394001,26125139400,139400,1,26,125,139400,2901,4
3071,261251505003,261251505003,26125150500,150500,3,26,125,150500,2906,4
3072,261251907002,261251907002,26125190700,190700,2,26,125,190700,2902,4
3073,261251545001,261251545001,26125154500,154500,1,26,125,154500,2906,4
3074,261251300001,261251300001,26125130000,130000,1,26,125,130000,2901,4
3075,261251276001,261251276001,26125127600,127600,1,26,125,127600,2902,4
3076,261251970002,261251970002,26125197000,197000,2,26,125,197000,2903,4
3077,261251678003,261251678003,26125167800,167800,3,26,125,167800,2907,4
3078,261251974002,261251974002,26125197400,197400,2,26,125,197400,2903,4
3079,261251507004,261251507004,26125150700,150700,4,26,125,150700,2906,4
3080,261251313003,261251313003,26125131300,131300,3,26,125,131300,2901,4
3081,261251280001,261251280001,26125128000,128000,1,26,125,128000,2902,4
3082,261251830003,261251830003,26125183000,183000,3,26,125,183000,2908,4
3083,261158306001,261158306001,26115830600,830600,1,26,115,830600,3300,4
3084,261158307002,261158307002,26115830700,830700,2,26,115,830700,3300,4
3085,261158315001,261158315001,26115831500,831500,1,26,115,831500,3300,4
3086,261158325001,261158325001,26115832500,832500,1,26,115,832500,3300,4
3087,261158309002,261158309002,26115830900,830900,2,26,115,830900,3300,4
3088,261158338002,261158338002,26115833800,833800,2,26,115,833800,3300,4
3089,261158309001,261158309001,26115830900,830900,1,26,115,830900,3300,4
3090,261158324001,261158324001,26115832400,832400,1,26,115,832400,3300,4
3091,261158318001,261158318001,26115831800,831800,1,26,115,831800,3300,4
3092,261158326001,261158326001,26115832600,832600,1,26,115,832600,3300,4
3093,261158325002,261158325002,26115832500,832500,2,26,115,832500,3300,4
3094,261251711002,261251711002,26125171100,171100,2,26,125,171100,2908,4
3095,261251508003,261251508003,26125150800,150800,3,26,125,150800,2906,4
3096,261251508004,261251508004,26125150800,150800,4,26,125,150800,2906,4
3097,261251880003,261251880003,26125188000,188000,3,26,125,188000,2908,4
3098,261251423001,261251423001,26125142300,142300,1,26,125,142300,2904,4
3099,261251410001,261251410001,26125141000,141000,1,26,125,141000,2904,4
3100,261251441003,261251441003,26125144100,144100,3,26,125,144100,2904,4
3101,261251910002,261251910002,26125191000,191000,2,26,125,191000,2903,4
3102,261251689001,261251689001,26125168900,168900,1,26,125,168900,2907,4
3103,261158303001,261158303001,26115830300,830300,1,26,115,830300,3300,4
3104,261158304001,261158304001,26115830400,830400,1,26,115,830400,3300,4
3105,261158331002,261158331002,26115833100,833100,2,26,115,833100,3300,4
3106,261158332002,261158332002,26115833200,833200,2,26,115,833200,3300,4
3107,261158338003,261158338003,26115833800,833800,3,26,115,833800,3300,4
3108,261158338001,261158338001,26115833800,833800,1,26,115,833800,3300,4
3109,260992323003,260992323003,26099232300,232300,3,26,99,232300,3003,4
3110,260992582002,260992582002,26099258200,258200,2,26,99,258200,3005,4
3111,260992302004,260992302004,26099230200,230200,4,26,99,230200,3003,4
3112,260992624002,260992624002,26099262400,262400,2,26,99,262400,3006,4
3113,260992584005,260992584005,26099258400,258400,5,26,99,258400,3005,4
3114,260992584002,260992584002,26099258400,258400,2,26,99,258400,3005,4
3115,260992586003,260992586003,26099258600,258600,3,26,99,258600,3005,4
3116,260992586002,260992586002,26099258600,258600,2,26,99,258600,3005,4
3117,261158328002,261158328002,26115832800,832800,2,26,115,832800,3300,4
3118,261158327001,261158327001,26115832700,832700,1,26,115,832700,3300,4
3119,261251802002,261251802002,26125180200,180200,2,26,125,180200,2908,4
3120,261251600002,261251600002,26125160000,160000,2,26,125,160000,2907,4
3121,261251600001,261251600001,26125160000,160000,1,26,125,160000,2907,4
3122,261251937003,261251937003,26125193700,193700,3,26,125,193700,2903,4
3123,261251349001,261251349001,26125134900,134900,1,26,125,134900,2905,4
3124,261251500004,261251500004,26125150000,150000,4,26,125,150000,2906,4
3125,261251449001,261251449001,26125144900,144900,1,26,125,144900,2904,4
3126,261251753001,261251753001,26125175300,175300,1,26,125,175300,2908,4
3127,261251750004,261251750004,26125175000,175000,4,26,125,175000,2908,4
3128,261251750001,261251750001,26125175000,175000,1,26,125,175000,2908,4
3129,261251751004,261251751004,26125175100,175100,4,26,125,175100,2908,4
3130,261251752002,261251752002,26125175200,175200,2,26,125,175200,2908,4
3131,261251529002,261251529002,26125152900,152900,2,26,125,152900,2906,4
3132,261251811001,261251811001,26125181100,181100,1,26,125,181100,2908,4
3133,261251843002,261251843002,26125184300,184300,2,26,125,184300,2908,4
3134,261251452001,261251452001,26125145200,145200,1,26,125,145200,2904,4
3135,261251453001,261251453001,26125145300,145300,1,26,125,145300,2904,4
3136,261251650002,261251650002,26125165000,165000,2,26,125,165000,2907,4
3137,261251813004,261251813004,26125181300,181300,4,26,125,181300,2908,4
3138,261251935001,261251935001,26125193500,193500,1,26,125,193500,2903,4
3139,261251815001,261251815001,26125181500,181500,1,26,125,181500,2908,4
3140,261251815002,261251815002,26125181500,181500,2,26,125,181500,2908,4
3141,261251933003,261251933003,26125193300,193300,3,26,125,193300,2903,4
3142,261251282001,261251282001,26125128200,128200,1,26,125,128200,2902,4
3143,261251256002,261251256002,26125125600,125600,2,26,125,125600,2901,4
3144,261251360002,261251360002,26125136000,136000,2,26,125,136000,2905,4
3145,261251652001,261251652001,26125165200,165200,1,26,125,165200,2907,4
3146,261251913002,261251913002,26125191300,191300,2,26,125,191300,2903,4
3147,261251912003,261251912003,26125191200,191200,3,26,125,191200,2903,4
3148,261251271004,261251271004,26125127100,127100,4,26,125,127100,2902,4
3149,261251933002,261251933002,26125193300,193300,2,26,125,193300,2903,4
3150,261251453003,261251453003,26125145300,145300,3,26,125,145300,2904,4
3151,261251560003,261251560003,26125156000,156000,3,26,125,156000,2906,4
3152,261251541001,261251541001,26125154100,154100,1,26,125,154100,2906,4
3153,261251816001,261251816001,26125181600,181600,1,26,125,181600,2908,4
3154,261476521001,261476521001,26147652100,652100,1,26,147,652100,3100,4
3155,261476521002,261476521002,26147652100,652100,2,26,147,652100,3100,4
3156,261476346001,261476346001,26147634600,634600,1,26,147,634600,3100,4
3157,261476516003,261476516003,26147651600,651600,3,26,147,651600,3100,4
3158,261476406002,261476406002,26147640600,640600,2,26,147,640600,3100,4
3159,261251443004,261251443004,26125144300,144300,4,26,125,144300,2904,4
3160,261251445002,261251445002,26125144500,144500,2,26,125,144500,2904,4
3161,261251224002,261251224002,26125122400,122400,2,26,125,122400,2902,4
3162,261251272002,261251272002,26125127200,127200,2,26,125,127200,2902,4
3163,261251277002,261251277002,26125127700,127700,2,26,125,127700,2902,4
3164,261251274002,261251274002,26125127400,127400,2,26,125,127400,2902,4
3165,261251922001,261251922001,26125192200,192200,1,26,125,192200,2903,4
3166,261251924003,261251924003,26125192400,192400,3,26,125,192400,2903,4
3167,261251222001,261251222001,26125122200,122200,1,26,125,122200,2902,4
3168,261251270001,261251270001,26125127000,127000,1,26,125,127000,2902,4
3169,261251426003,261251426003,26125142600,142600,3,26,125,142600,2904,4
3170,261251908001,261251908001,26125190800,190800,1,26,125,190800,2902,4
3171,261251302002,261251302002,26125130200,130200,2,26,125,130200,2901,4
3172,261251410003,261251410003,26125141000,141000,3,26,125,141000,2904,4
3173,261251675004,261251675004,26125167500,167500,4,26,125,167500,2907,4
3174,261251367004,261251367004,26125136700,136700,4,26,125,136700,2905,4
3175,261251442003,261251442003,26125144200,144200,3,26,125,144200,2904,4
3176,261251520003,261251520003,26125152000,152000,3,26,125,152000,2906,4
3177,261251941001,261251941001,26125194100,194100,1,26,125,194100,2903,4
3178,261251920003,261251920003,26125192000,192000,3,26,125,192000,2903,4
3179,261251321001,261251321001,26125132100,132100,1,26,125,132100,2901,4
3180,261251685002,261251685002,26125168500,168500,2,26,125,168500,2907,4
3181,261251363003,261251363003,26125136300,136300,3,26,125,136300,2905,4
3182,261158337004,261158337004,26115833700,833700,4,26,115,833700,3300,4
3183,261158303003,261158303003,26115830300,830300,3,26,115,830300,3300,4
3184,261158303002,261158303002,26115830300,830300,2,26,115,830300,3300,4
3185,261158304004,261158304004,26115830400,830400,4,26,115,830400,3300,4
3186,261158304003,261158304003,26115830400,830400,3,26,115,830400,3300,4
3187,261158331001,261158331001,26115833100,833100,1,26,115,833100,3300,4
3188,261158333001,261158333001,26115833300,833300,1,26,115,833300,3300,4
3189,261158335002,261158335002,26115833500,833500,2,26,115,833500,3300,4
3190,261158338004,261158338004,26115833800,833800,4,26,115,833800,3300,4
3191,261158333002,261158333002,26115833300,833300,2,26,115,833300,3300,4
3192,261158301002,261158301002,26115830100,830100,2,26,115,830100,3300,4
3193,260992622002,260992622002,26099262200,262200,2,26,99,262200,3006,4
3194,260992622004,260992622004,26099262200,262200,4,26,99,262200,3006,4
3195,261251275003,261251275003,26125127500,127500,3,26,125,127500,2902,4
3196,261251289003,261251289003,26125128900,128900,3,26,125,128900,2902,4
3197,261251611001,261251611001,26125161100,161100,1,26,125,161100,2907,4
3198,261259810001,261259810001,26125981000,981000,1,26,125,981000,2901,4
3199,261251378001,261251378001,26125137800,137800,1,26,125,137800,2905,4
3200,261251361021,261251361021,26125136102,136102,1,26,125,136102,2905,4
3201,261251250002,261251250002,26125125000,125000,2,26,125,125000,2901,4
3202,261251830002,261251830002,26125183000,183000,2,26,125,183000,2908,4
3203,261251838001,261251838001,26125183800,183800,1,26,125,183800,2908,4
3204,261251407001,261251407001,26125140700,140700,1,26,125,140700,2904,4
3205,261251961002,261251961002,26125196100,196100,2,26,125,196100,2903,4
3206,261251562003,261251562003,26125156200,156200,3,26,125,156200,2906,4
3207,261251562005,261251562005,26125156200,156200,5,26,125,156200,2906,4
3208,261251686002,261251686002,26125168600,168600,2,26,125,168600,2907,4
3209,261251667001,261251667001,26125166700,166700,1,26,125,166700,2907,4
3210,261251403022,261251403022,26125140302,140302,2,26,125,140302,2904,4
3211,261251459001,261251459001,26125145900,145900,1,26,125,145900,2904,4
3212,261251374002,261251374002,26125137400,137400,2,26,125,137400,2905,4
3213,261251417002,261251417002,26125141700,141700,2,26,125,141700,2904,4
3214,261251623001,261251623001,26125162300,162300,1,26,125,162300,2907,4
3215,261251532002,261251532002,26125153200,153200,2,26,125,153200,2906,4
3216,261251410002,261251410002,26125141000,141000,2,26,125,141000,2904,4
3217,261251351002,261251351002,26125135100,135100,2,26,125,135100,2905,4
3218,261251275001,261251275001,26125127500,127500,1,26,125,127500,2902,4
3219,261251413004,261251413004,26125141300,141300,4,26,125,141300,2904,4
3220,261251215001,261251215001,26125121500,121500,1,26,125,121500,2902,4
3221,261251837003,261251837003,26125183700,183700,3,26,125,183700,2908,4
3222,261251383012,261251383012,26125138301,138301,2,26,125,138301,2901,4
3223,261251968003,261251968003,26125196800,196800,3,26,125,196800,2903,4
3224,261251452002,261251452002,26125145200,145200,2,26,125,145200,2904,4
3225,261251974001,261251974001,26125197400,197400,1,26,125,197400,2903,4
3226,261251674001,261251674001,26125167400,167400,1,26,125,167400,2907,4
3227,261251625003,261251625003,26125162500,162500,3,26,125,162500,2907,4
3228,261251580001,261251580001,26125158000,158000,1,26,125,158000,2906,4
3229,261251546001,261251546001,26125154600,154600,1,26,125,154600,2906,4
3230,261251650003,261251650003,26125165000,165000,3,26,125,165000,2907,4
3231,261251230002,261251230002,26125123000,123000,2,26,125,123000,2901,4
3232,261251413002,261251413002,26125141300,141300,2,26,125,141300,2904,4
3233,261251318001,261251318001,26125131800,131800,1,26,125,131800,2901,4
3234,261251415004,261251415004,26125141500,141500,4,26,125,141500,2904,4
3235,261251217001,261251217001,26125121700,121700,1,26,125,121700,2902,4
3236,261158302002,261158302002,26115830200,830200,2,26,115,830200,3300,4
3237,261158301001,261158301001,26115830100,830100,1,26,115,830100,3300,4
3238,260937336012,260937336012,26093733601,733601,2,26,93,733601,2800,4
3239,260992308003,260992308003,26099230800,230800,3,26,99,230800,3003,4
3240,260992305002,260992305002,26099230500,230500,2,26,99,230500,3003,4
3241,260992306021,260992306021,26099230602,230602,1,26,99,230602,3003,4
3242,260992307001,260992307001,26099230700,230700,1,26,99,230700,3003,4
3243,260992632002,260992632002,26099263200,263200,2,26,99,263200,3006,4
3244,260992589001,260992589001,26099258900,258900,1,26,99,258900,3005,4
3245,260992541002,260992541002,26099254100,254100,2,26,99,254100,3004,4
3246,260992221021,260992221021,26099222102,222102,1,26,99,222102,3001,4
3247,260992545004,260992545004,26099254500,254500,4,26,99,254500,3004,4
3248,260992145003,260992145003,26099214500,214500,3,26,99,214500,3001,4
3249,260992636005,260992636005,26099263600,263600,5,26,99,263600,3006,4
3250,260992636003,260992636003,26099263600,263600,3,26,99,263600,3006,4
3251,260992471001,260992471001,26099247100,247100,1,26,99,247100,3004,4
3252,260992472002,260992472002,26099247200,247200,2,26,99,247200,3004,4
3253,260992472003,260992472003,26099247200,247200,3,26,99,247200,3004,4
3254,260992170001,260992170001,26099217000,217000,1,26,99,217000,3001,4
3255,260992637005,260992637005,26099263700,263700,5,26,99,263700,3006,4
3256,260992638003,260992638003,26099263800,263800,3,26,99,263800,3006,4
3257,260992639002,260992639002,26099263900,263900,2,26,99,263900,3006,4
3258,261158301003,261158301003,26115830100,830100,3,26,115,830100,3300,4
3259,260992321001,260992321001,26099232100,232100,1,26,99,232100,3003,4
3260,260992246003,260992246003,26099224600,224600,3,26,99,224600,3002,4
3261,260992246001,260992246001,26099224600,224600,1,26,99,224600,3002,4
3262,260992454001,260992454001,26099245400,245400,1,26,99,245400,3004,4
3263,260992281002,260992281002,26099228100,228100,2,26,99,228100,3002,4
3264,260992270001,260992270001,26099227000,227000,1,26,99,227000,3002,4
3265,260992552001,260992552001,26099255200,255200,1,26,99,255200,3005,4
3266,260992430001,260992430001,26099243000,243000,1,26,99,243000,3004,4
3267,261251603003,261251603003,26125160300,160300,3,26,125,160300,2907,4
3268,261251604001,261251604001,26125160400,160400,1,26,125,160400,2907,4
3269,261251976001,261251976001,26125197600,197600,1,26,125,197600,2903,4
3270,261251394002,261251394002,26125139400,139400,2,26,125,139400,2901,4
3271,261251509001,261251509001,26125150900,150900,1,26,125,150900,2906,4
3272,261251531001,261251531001,26125153100,153100,1,26,125,153100,2906,4
3273,261251245002,261251245002,26125124500,124500,2,26,125,124500,2901,4
3274,260937447001,260937447001,26093744700,744700,1,26,93,744700,2800,4
3275,260937446001,260937446001,26093744600,744600,1,26,93,744600,2800,4
3276,260937137001,260937137001,26093713700,713700,1,26,93,713700,2800,4
3277,260937133001,260937133001,26093713300,713300,1,26,93,713300,2800,4
3278,260937442002,260937442002,26093744200,744200,2,26,93,744200,2800,4
3279,260937411001,260937411001,26093741100,741100,1,26,93,741100,2800,4
3280,260937444002,260937444002,26093744400,744400,2,26,93,744400,2800,4
3281,261635665002,261635665002,26163566500,566500,2,26,163,566500,3204,4
3282,261635669003,261635669003,26163566900,566900,3,26,163,566900,3204,4
3283,261635679003,261635679003,26163567900,567900,3,26,163,567900,3204,4
3284,261635657002,261635657002,26163565700,565700,2,26,163,565700,3204,4
3285,261635641003,261635641003,26163564100,564100,3,26,163,564100,3201,4
3286,261635743002,261635743002,26163574300,574300,2,26,163,574300,3203,4
3287,261635918001,261635918001,26163591800,591800,1,26,163,591800,3206,4
3288,261635324002,261635324002,26163532400,532400,2,26,163,532400,3211,4
3289,261635001002,261635001002,26163500100,500100,2,26,163,500100,3210,4
3290,261635644011,261635644011,26163564401,564401,1,26,163,564401,3201,4
3291,261635575003,261635575003,26163557500,557500,3,26,163,557500,3202,4
3292,261635437001,261635437001,26163543700,543700,1,26,163,543700,3208,4
3293,261635413003,261635413003,26163541300,541300,3,26,163,541300,3208,4
3294,261635879003,261635879003,26163587900,587900,3,26,163,587900,3201,4
3295,261251751003,261251751003,26125175100,175100,3,26,125,175100,2908,4
3296,261251751002,261251751002,26125175100,175100,2,26,125,175100,2908,4
3297,261251751005,261251751005,26125175100,175100,5,26,125,175100,2908,4
3298,261251752001,261251752001,26125175200,175200,1,26,125,175200,2908,4
3299,261251417004,261251417004,26125141700,141700,4,26,125,141700,2904,4
3300,260992450001,260992450001,26099245000,245000,1,26,99,245000,3004,4
3301,260992315001,260992315001,26099231500,231500,1,26,99,231500,3003,4
3302,260992640001,260992640001,26099264000,264000,1,26,99,264000,3006,4
3303,260992319003,260992319003,26099231900,231900,3,26,99,231900,3003,4
3304,260937448001,260937448001,26093744800,744800,1,26,93,744800,2800,4
3305,260937449001,260937449001,26093744900,744900,1,26,93,744900,2800,4
3306,260937321003,260937321003,26093732100,732100,3,26,93,732100,2800,4
3307,260937103002,260937103002,26093710300,710300,2,26,93,710300,2800,4
3308,260937105001,260937105001,26093710500,710500,1,26,93,710500,2800,4
3309,260937416011,260937416011,26093741601,741601,1,26,93,741601,2800,4
3310,260937405002,260937405002,26093740500,740500,2,26,93,740500,2800,4
3311,260992553003,260992553003,26099255300,255300,3,26,99,255300,3005,4
3312,260992603002,260992603002,26099260300,260300,2,26,99,260300,3006,4
3313,260992604004,260992604004,26099260400,260400,4,26,99,260400,3006,4
3314,260999823001,260999823001,26099982300,982300,1,26,99,982300,3006,4
3315,260992412002,260992412002,26099241200,241200,2,26,99,241200,3004,4
3316,260992414002,260992414002,26099241400,241400,2,26,99,241400,3004,4
3317,260992417001,260992417001,26099241700,241700,1,26,99,241700,3004,4
3318,260992255003,260992255003,26099225500,225500,3,26,99,225500,3002,4
3319,260992258003,260992258003,26099225800,225800,3,26,99,225800,3002,4
3320,260992259001,260992259001,26099225900,225900,1,26,99,225900,3002,4
3321,261614130001,261614130001,26161413000,413000,1,26,161,413000,2703,4
3322,261614143001,261614143001,26161414300,414300,1,26,161,414300,2703,4
3323,261614127002,261614127002,26161412700,412700,2,26,161,412700,2703,4
3324,261614650004,261614650004,26161465000,465000,4,26,161,465000,2701,4
3325,261614025002,261614025002,26161402500,402500,2,26,161,402500,2702,4
3326,261614211001,261614211001,26161421100,421100,1,26,161,421100,2701,4
3327,261614074001,261614074001,26161407400,407400,1,26,161,407400,2703,4
3328,261614003003,261614003003,26161400300,400300,3,26,161,400300,2702,4
3329,261614032001,261614032001,26161403200,403200,1,26,161,403200,2702,4
3330,261614041004,261614041004,26161404100,404100,4,26,161,404100,2702,4
3331,261614043002,261614043002,26161404300,404300,2,26,161,404300,2702,4
3332,261635880003,261635880003,26163588000,588000,3,26,163,588000,3201,4
3333,261251529003,261251529003,26125152900,152900,3,26,125,152900,2906,4
3334,261251622002,261251622002,26125162200,162200,2,26,125,162200,2907,4
3335,261251977011,261251977011,26125197701,197701,1,26,125,197701,2903,4
3336,261251967001,261251967001,26125196700,196700,1,26,125,196700,2903,4
3337,261251753002,261251753002,26125175300,175300,2,26,125,175300,2908,4
3338,261251716002,261251716002,26125171600,171600,2,26,125,171600,2908,4
3339,261251973001,261251973001,26125197300,197300,1,26,125,197300,2903,4
3340,261251392001,261251392001,26125139200,139200,1,26,125,139200,2901,4
3341,261251277003,261251277003,26125127700,127700,3,26,125,127700,2902,4
3342,261251611003,261251611003,26125161100,161100,3,26,125,161100,2907,4
3343,261251441001,261251441001,26125144100,144100,1,26,125,144100,2904,4
