,TRACTID,BLKGRPID,PUMA,COUNTYID,REGION
1407,26125141700,261251417003,02904,26125,2
1408,26125142000,261251420002,02904,26125,2
1409,26125142100,261251421001,02904,26125,2
1410,26125142200,261251422001,02904,26125,2
1411,26125142200,261251422002,02904,26125,2
1412,26125142300,261251423001,02904,26125,2
1413,26125142300,261251423002,02904,26125,2
1414,26125142400,261251424001,02904,26125,2
1415,26125142400,261251424002,02904,26125,2
1416,26125142500,261251425001,02904,26125,2
1417,26125142600,261251426004,02904,26125,2
1418,26125142600,261251426001,02904,26125,2
1419,26125142600,261251426002,02904,26125,2
1420,26125142600,261251426003,02904,26125,2
1421,26125142700,261251427001,02904,26125,2
1422,26125142700,261251427002,02904,26125,2
1423,26125142700,261251427003,02904,26125,2
1424,26125142700,261251427004,02904,26125,2
1425,26125142700,261251427005,02904,26125,2
1426,26125143500,261251435001,02904,26125,2
1427,26125143500,261251435002,02904,26125,2
1428,26125143500,261251435003,02904,26125,2
1429,26125143500,261251435004,02904,26125,2
1430,26125143500,261251435005,02904,26125,2
1431,26125143500,261251435006,02904,26125,2
1432,26125144100,261251441001,02904,26125,2
1433,26125144100,261251441003,02904,26125,2
1434,26125144100,261251441004,02904,26125,2
1435,26125144200,261251442002,02904,26125,2
1436,26125144200,261251442003,02904,26125,2
1437,26125144301,261251443012,02904,26125,2
1438,26125144301,261251443013,02904,26125,2
1439,26125144400,261251444002,02904,26125,2
1440,26125144400,261251444004,02904,26125,2
1441,26125144500,261251445001,02904,26125,2
1442,26125144500,261251445003,02904,26125,2
1443,26125144600,261251446001,02904,26125,2
1444,26125144600,261251446003,02904,26125,2
1445,26125144600,261251446004,02904,26125,2
1446,26125144701,261251447012,02904,26125,2
1447,26125144701,261251447013,02904,26125,2
1448,26125144800,261251448002,02904,26125,2
1449,26125144900,261251449001,02904,26125,2
1450,26125144900,261251449003,02904,26125,2
1451,26125144900,261251449004,02904,26125,2
1452,26125145100,261251451002,02904,26125,2
1453,26125145200,261251452001,02904,26125,2
1454,26125145200,261251452003,02904,26125,2
1455,26125145300,261251453001,02904,26125,2
1456,26125145300,261251453003,02904,26125,2
1457,26125145300,261251453004,02904,26125,2
1458,26125145502,261251455021,02904,26125,2
1459,26125145400,261251454002,02904,26125,2
1460,26125145400,261251454003,02904,26125,2
1461,26125145501,261251455012,02904,26125,2
1462,26125145502,261251455022,02904,26125,2
1463,26125145502,261251455023,02904,26125,2
1464,26125145600,261251456001,02904,26125,2
1465,26125145600,261251456002,02904,26125,2
1466,26125145600,261251456003,02904,26125,2
1467,26125145600,261251456004,02904,26125,2
1468,26125145700,261251457001,02904,26125,2
1469,26125145700,261251457002,02904,26125,2
1470,26125145700,261251457003,02904,26125,2
1471,26125145900,261251459001,02904,26125,2
1472,26125145900,261251459002,02904,26125,2
1473,26125145900,261251459003,02904,26125,2
1474,26125150000,261251500001,02906,26125,2
1475,26125150000,261251500003,02906,26125,2
1476,26125150000,261251500004,02906,26125,2
1477,26125150100,261251501001,02906,26125,2
1478,26125150100,261251501002,02906,26125,2
1479,26125150100,261251501004,02906,26125,2
1480,26125150200,261251502001,02906,26125,2
1481,26125150300,261251503001,02906,26125,2
1482,26125150300,261251503002,02906,26125,2
1483,26125150300,261251503004,02906,26125,2
1484,26125150400,261251504002,02906,26125,2
1485,26125150500,261251505001,02906,26125,2
1486,26125150600,261251506001,02906,26125,2
1487,26125150600,261251506002,02906,26125,2
1488,26125150700,261251507002,02906,26125,2
1489,26125150700,261251507003,02906,26125,2
1490,26125150800,261251508001,02906,26125,2
1491,26125150800,261251508002,02906,26125,2
1492,26125150800,261251508004,02906,26125,2
1493,26125150900,261251509001,02906,26125,2
1494,26125150900,261251509003,02906,26125,2
1495,26125151000,261251510001,02906,26125,2
1496,26125151000,261251510003,02906,26125,2
1497,26125151000,261251510004,02906,26125,2
1498,26125152000,261251520001,02906,26125,2
1499,26125152600,261251526002,02906,26125,2
1500,26125152000,261251520002,02906,26125,2
1501,26125152000,261251520004,02906,26125,2
1502,26125152000,261251520005,02906,26125,2
1503,26125152600,261251526003,02906,26125,2
1504,26125152700,261251527002,02906,26125,2
1505,26125152700,261251527003,02906,26125,2
1506,26125152900,261251529001,02906,26125,2
1507,26125152900,261251529002,02906,26125,2
1508,26125152900,261251529003,02906,26125,2
1509,26125153000,261251530001,02906,26125,2
1510,26125153000,261251530002,02906,26125,2
1511,26125153100,261251531001,02906,26125,2
1512,26125153100,261251531002,02906,26125,2
1513,26125153100,261251531003,02906,26125,2
1514,26125153200,261251532001,02906,26125,2
1515,26125153200,261251532002,02906,26125,2
1516,26125153300,261251533001,02906,26125,2
1517,26125153300,261251533002,02906,26125,2
1518,26125153300,261251533003,02906,26125,2
1519,26125154000,261251540002,02906,26125,2
1520,26125154100,261251541001,02906,26125,2
1521,26125154200,261251542001,02906,26125,2
1522,26125154200,261251542002,02906,26125,2
1523,26125154500,261251545001,02906,26125,2
1524,26125154500,261251545002,02906,26125,2
1525,26125154600,261251546002,02906,26125,2
1526,26125156000,261251560001,02906,26125,2
1527,26125156000,261251560003,02906,26125,2
1528,26125156100,261251561001,02906,26125,2
1529,26125156100,261251561003,02906,26125,2
1530,26125156200,261251562002,02906,26125,2
1531,26125156200,261251562003,02906,26125,2
1532,26125156200,261251562005,02906,26125,2
1533,26125156200,261251562006,02906,26125,2
1534,26125156300,261251563002,02906,26125,2
1535,26125156300,261251563003,02906,26125,2
1536,26125156400,261251564002,02906,26125,2
1537,26125156400,261251564003,02906,26125,2
1538,26125156500,261251565002,02906,26125,2
1539,26125156500,261251565003,02906,26125,2
1540,26125157100,261251571002,02906,26125,2
1541,26125156900,261251569002,02906,26125,2
1542,26125157000,261251570001,02906,26125,2
1543,26125157100,261251571001,02906,26125,2
1544,26125157200,261251572002,02906,26125,2
1545,26125157200,261251572003,02906,26125,2
1546,26125157300,261251573002,02906,26125,2
1547,26125157300,261251573003,02906,26125,2
1548,26125157400,261251574002,02906,26125,2
1549,26125157500,261251575001,02906,26125,2
1550,26125157500,261251575002,02906,26125,2
1551,26125157600,261251576001,02906,26125,2
1552,26125157600,261251576002,02906,26125,2
1553,26125157600,261251576003,02906,26125,2
1554,26125157700,261251577001,02906,26125,2
1555,26125157700,261251577002,02906,26125,2
1556,26125157800,261251578001,02906,26125,2
1557,26125157800,261251578002,02906,26125,2
1558,26125157800,261251578003,02906,26125,2
1559,26125157900,261251579001,02906,26125,2
1560,26125157900,261251579002,02906,26125,2
1561,26125158000,261251580001,02906,26125,2
1562,26125158000,261251580002,02906,26125,2
1563,26125158100,261251581001,02906,26125,2
1564,26125158100,261251581002,02906,26125,2
1565,26125158200,261251582001,02906,26125,2
1566,26125158200,261251582002,02906,26125,2
1567,26125158200,261251582004,02906,26125,2
1568,26125159000,261251590001,02906,26125,2
1569,26125159000,261251590003,02906,26125,2
1570,26125159000,261251590004,02906,26125,2
1571,26125160000,261251600002,02907,26125,2
1572,26125160000,261251600003,02907,26125,2
1573,26125160300,261251603001,02907,26125,2
1574,26125160300,261251603002,02907,26125,2
1575,26125160300,261251603004,02907,26125,2
1576,26125160400,261251604002,02907,26125,2
1577,26125160500,261251605001,02907,26125,2
1578,26125160500,261251605003,02907,26125,2
1579,26125160600,261251606001,02907,26125,2
1580,26125160600,261251606003,02907,26125,2
1581,26125160800,261251608005,02907,26125,2
1582,26125160700,261251607001,02907,26125,2
1583,26125160800,261251608002,02907,26125,2
1584,26125160800,261251608003,02907,26125,2
1585,26125160900,261251609001,02907,26125,2
1586,26125160900,261251609003,02907,26125,2
1587,26125161000,261251610001,02907,26125,2
1588,26125161100,261251611001,02907,26125,2
1589,26125161100,261251611002,02907,26125,2
1590,26125161100,261251611004,02907,26125,2
1591,26125161100,261251611005,02907,26125,2
1592,26125161200,261251612002,02907,26125,2
1593,26125161200,261251612003,02907,26125,2
1594,26125161300,261251613001,02907,26125,2
1595,26125161300,261251613002,02907,26125,2
1596,26125161300,261251613003,02907,26125,2
1597,26125161400,261251614001,02907,26125,2
1598,26125161400,261251614002,02907,26125,2
1599,26125161400,261251614003,02907,26125,2
1600,26125161500,261251615001,02907,26125,2
1601,26125161500,261251615002,02907,26125,2
1602,26125161600,261251616001,02907,26125,2
1603,26125161600,261251616002,02907,26125,2
1604,26125161700,261251617001,02907,26125,2
1605,26125161700,261251617002,02907,26125,2
1606,26125161800,261251618001,02907,26125,2
1607,26125161800,261251618003,02907,26125,2
1608,26125161900,261251619001,02907,26125,2
1609,26125162000,261251620001,02907,26125,2
1610,26125162000,261251620002,02907,26125,2
1611,26125162100,261251621001,02907,26125,2
1612,26125162100,261251621002,02907,26125,2
1613,26125162200,261251622001,02907,26125,2
1614,26125162200,261251622002,02907,26125,2
1615,26125162300,261251623002,02907,26125,2
1616,26125162300,261251623003,02907,26125,2
1617,26125162400,261251624001,02907,26125,2
1618,26125162500,261251625002,02907,26125,2
1619,26125162500,261251625003,02907,26125,2
1620,26125165000,261251650002,02907,26125,2
1621,26125165000,261251650003,02907,26125,2
1622,26125165200,261251652003,02907,26125,2
1623,26125165100,261251651002,02907,26125,2
1624,26125165100,261251651003,02907,26125,2
1625,26125165200,261251652002,02907,26125,2
1626,26125166000,261251660002,02907,26125,2
1627,26125166000,261251660003,02907,26125,2
1628,26125166100,261251661002,02907,26125,2
1629,26125166100,261251661003,02907,26125,2
1630,26125166200,261251662002,02907,26125,2
1631,26125166400,261251664001,02907,26125,2
1632,26125166500,261251665001,02907,26125,2
1633,26125166500,261251665002,02907,26125,2
1634,26125166600,261251666002,02907,26125,2
1635,26125166600,261251666003,02907,26125,2
1636,26125166700,261251667002,02907,26125,2
1637,26125166800,261251668001,02907,26125,2
1638,26125166800,261251668002,02907,26125,2
1639,26125166900,261251669001,02907,26125,2
1640,26125166900,261251669002,02907,26125,2
1641,26125166900,261251669003,02907,26125,2
1642,26125167000,261251670001,02907,26125,2
1643,26125167000,261251670002,02907,26125,2
1644,26125167000,261251670003,02907,26125,2
1645,26125167000,261251670004,02907,26125,2
1646,26125167000,261251670005,02907,26125,2
1647,26125167000,261251670006,02907,26125,2
1648,26125167000,261251670007,02907,26125,2
1649,26125167300,261251673001,02907,26125,2
1650,26125167300,261251673002,02907,26125,2
1651,26125167300,261251673003,02907,26125,2
1652,26125167400,261251674002,02907,26125,2
1653,26125167400,261251674003,02907,26125,2
1654,26125167500,261251675001,02907,26125,2
1655,26125167500,261251675002,02907,26125,2
1656,26125167500,261251675004,02907,26125,2
1657,26125167800,261251678001,02907,26125,2
1658,26125167800,261251678003,02907,26125,2
1659,26125167900,261251679001,02907,26125,2
1660,26125168100,261251681001,02907,26125,2
1661,26125168100,261251681002,02907,26125,2
1662,26125168400,261251684002,02907,26125,2
1663,26125168601,261251686012,02907,26125,2
1664,26125168400,261251684003,02907,26125,2
1665,26125168500,261251685001,02907,26125,2
1666,26125168500,261251685002,02907,26125,2
1667,26125168602,261251686021,02907,26125,2
1668,26125168602,261251686023,02907,26125,2
1669,26125168700,261251687001,02907,26125,2
1670,26125168700,261251687003,02907,26125,2
1671,26125168700,261251687004,02907,26125,2
1672,26125168800,261251688002,02907,26125,2
1673,26125168901,261251689011,02907,26125,2
1674,26125168902,261251689021,02907,26125,2
1675,26125168902,261251689022,02907,26125,2
1676,26125170000,261251700001,02908,26125,2
1677,26125170000,261251700002,02908,26125,2
1678,26125170000,261251700004,02908,26125,2
1679,26125170100,261251701001,02908,26125,2
1680,26125170200,261251702001,02908,26125,2
1681,26125170200,261251702002,02908,26125,2
1682,26125170300,261251703001,02908,26125,2
1683,26125170300,261251703002,02908,26125,2
1684,26125170400,261251704001,02908,26125,2
1685,26125170400,261251704002,02908,26125,2
1686,26125170400,261251704003,02908,26125,2
1687,26125171000,261251710001,02908,26125,2
1688,26125171000,261251710002,02908,26125,2
1689,26125171000,261251710003,02908,26125,2
1690,26125171000,261251710004,02908,26125,2
1691,26125171000,261251710005,02908,26125,2
1692,26125171100,261251711001,02908,26125,2
1693,26125171100,261251711002,02908,26125,2
1694,26125171100,261251711003,02908,26125,2
1695,26125171200,261251712002,02908,26125,2
1696,26125171300,261251713001,02908,26125,2
1697,26125171400,261251714001,02908,26125,2
1698,26125171400,261251714002,02908,26125,2
1699,26125171400,261251714004,02908,26125,2
1700,26125171500,261251715001,02908,26125,2
1701,26125171500,261251715003,02908,26125,2
1702,26125171600,261251716001,02908,26125,2
1703,26125171600,261251716003,02908,26125,2
1704,26125173000,261251730002,02908,26125,2
1705,26125172400,261251724001,02908,26125,2
1706,26125172500,261251725001,02908,26125,2
1707,26125173000,261251730001,02908,26125,2
1708,26125173000,261251730004,02908,26125,2
1709,26125173000,261251730005,02908,26125,2
1710,26125173200,261251732001,02908,26125,2
1711,26125173200,261251732002,02908,26125,2
1712,26125173300,261251733001,02908,26125,2
1713,26125173300,261251733002,02908,26125,2
1714,26125173400,261251734002,02908,26125,2
1715,26125173400,261251734003,02908,26125,2
1716,26125173500,261251735001,02908,26125,2
1717,26125173500,261251735002,02908,26125,2
1718,26125175000,261251750001,02908,26125,2
1719,26125175000,261251750002,02908,26125,2
1720,26125175100,261251751001,02908,26125,2
1721,26125175100,261251751002,02908,26125,2
1722,26125175100,261251751004,02908,26125,2
1723,26125175100,261251751005,02908,26125,2
1724,26125175200,261251752002,02908,26125,2
1725,26125175200,261251752003,02908,26125,2
1726,26125175200,261251752004,02908,26125,2
1727,26125175300,261251753001,02908,26125,2
1728,26125175300,261251753002,02908,26125,2
1729,26125175300,261251753003,02908,26125,2
1730,26125175300,261251753004,02908,26125,2
1731,26125180000,261251800001,02908,26125,2
1732,26125180000,261251800002,02908,26125,2
1733,26125180100,261251801001,02908,26125,2
1734,26125180100,261251801002,02908,26125,2
1735,26125180100,261251801003,02908,26125,2
1736,26125180200,261251802001,02908,26125,2
1737,26125180200,261251802002,02908,26125,2
1738,26125180200,261251802003,02908,26125,2
1739,26125180300,261251803001,02908,26125,2
1740,26125180300,261251803002,02908,26125,2
1741,26125181001,261251810011,02908,26125,2
1742,26125181001,261251810012,02908,26125,2
1743,26125181001,261251810014,02908,26125,2
1744,26125181001,261251810015,02908,26125,2
1745,26125181200,261251812002,02908,26125,2
1746,26125181100,261251811001,02908,26125,2
1747,26125181100,261251811002,02908,26125,2
1748,26125181100,261251811004,02908,26125,2
1749,26125181200,261251812003,02908,26125,2
1750,26125181200,261251812005,02908,26125,2
1751,26125181200,261251812006,02908,26125,2
1752,26125181300,261251813002,02908,26125,2
1753,26125181300,261251813003,02908,26125,2
1754,26125181400,261251814001,02908,26125,2
1755,26125181400,261251814002,02908,26125,2
1756,26125181500,261251815001,02908,26125,2
1757,26125181500,261251815002,02908,26125,2
1758,26125181600,261251816002,02908,26125,2
1759,26125181600,261251816003,02908,26125,2
1760,26125183000,261251830001,02908,26125,2
1761,26125183000,261251830002,02908,26125,2
1762,26125183000,261251830004,02908,26125,2
1763,26125183000,261251830005,02908,26125,2
1764,26125183100,261251831001,02908,26125,2
1765,26125183100,261251831002,02908,26125,2
1766,26125183100,261251831004,02908,26125,2
1767,26125183200,261251832001,02908,26125,2
1768,26125183200,261251832003,02908,26125,2
1769,26125183200,261251832004,02908,26125,2
1770,26125183300,261251833001,02908,26125,2
1771,26125183300,261251833002,02908,26125,2
1772,26125183300,261251833003,02908,26125,2
1773,26125183300,261251833004,02908,26125,2
1774,26125183400,261251834001,02908,26125,2
1775,26125183400,261251834002,02908,26125,2
1776,26125183500,261251835001,02908,26125,2
1777,26125183500,261251835002,02908,26125,2
1778,26125183500,261251835003,02908,26125,2
1779,26125183600,261251836001,02908,26125,2
1780,26125183600,261251836002,02908,26125,2
1781,26125183600,261251836003,02908,26125,2
1782,26125183600,261251836004,02908,26125,2
1783,26125183700,261251837001,02908,26125,2
1784,26125183700,261251837002,02908,26125,2
1785,26125183700,261251837004,02908,26125,2
1786,26125120000,261251200002,02902,26125,2
1787,26125120000,261251200003,02902,26125,2
1788,26125120300,261251203002,02902,26125,2
1789,26125120300,261251203003,02902,26125,2
1790,26125121000,261251210002,02902,26125,2
1791,26125121000,261251210003,02902,26125,2
1792,26125121400,261251214001,02902,26125,2
1793,26125121400,261251214002,02902,26125,2
1794,26125121400,261251214004,02902,26125,2
1795,26125121500,261251215001,02902,26125,2
1796,26125121500,261251215002,02902,26125,2
1797,26125121500,261251215003,02902,26125,2
1798,26125121700,261251217001,02902,26125,2
1799,26125121700,261251217002,02902,26125,2
1800,26125121700,261251217003,02902,26125,2
1801,26125121700,261251217004,02902,26125,2
1802,26125121800,261251218001,02902,26125,2
1803,26125121800,261251218002,02902,26125,2
1804,26125122200,261251222001,02902,26125,2
1805,26125122200,261251222002,02902,26125,2
1806,26125122200,261251222003,02902,26125,2
1807,26125122200,261251222004,02902,26125,2
1808,26125122400,261251224001,02902,26125,2
1809,26125122400,261251224003,02902,26125,2
1810,26125122400,261251224004,02902,26125,2
1811,26125122400,261251224006,02902,26125,2
1812,26125122700,261251227001,02902,26125,2
1813,26125183900,261251839001,02908,26125,2
1814,26125183700,261251837005,02908,26125,2
1815,26125183800,261251838002,02908,26125,2
1816,26125183800,261251838003,02908,26125,2
1817,26125183900,261251839002,02908,26125,2
1818,26125184000,261251840001,02908,26125,2
1819,26125184000,261251840003,02908,26125,2
1820,26125184100,261251841001,02908,26125,2
1821,26125184200,261251842001,02908,26125,2
1822,26125184200,261251842002,02908,26125,2
1823,26125184200,261251842004,02908,26125,2
1824,26125184300,261251843001,02908,26125,2
1825,26125184400,261251844001,02908,26125,2
1826,26125184400,261251844002,02908,26125,2
1827,26125184500,261251845002,02908,26125,2
1828,26125184600,261251846001,02908,26125,2
1829,26125184700,261251847001,02908,26125,2
1830,26125187000,261251870001,02908,26125,2
1831,26125188001,261251880011,02908,26125,2
1832,26125188001,261251880012,02908,26125,2
1833,26125188001,261251880014,02908,26125,2
1834,26125188100,261251881001,02908,26125,2
1835,26125190200,261251902001,02902,26125,2
1836,26125190200,261251902002,02902,26125,2
1837,26125190400,261251904001,02902,26125,2
1838,26125190400,261251904002,02902,26125,2
1839,26125190500,261251905001,02902,26125,2
1840,26125190500,261251905002,02902,26125,2
1841,26125190700,261251907001,02902,26125,2
1842,26125190700,261251907002,02902,26125,2
1843,26125190700,261251907003,02902,26125,2
1844,26125190700,261251907004,02902,26125,2
1845,26125190800,261251908001,02902,26125,2
1846,26125190800,261251908002,02902,26125,2
1847,26125190800,261251908003,02902,26125,2
1848,26125190800,261251908004,02902,26125,2
1849,26125191000,261251910001,02903,26125,2
1850,26125191000,261251910002,02903,26125,2
1851,26125191100,261251911001,02903,26125,2
1852,26125191100,261251911002,02903,26125,2
1853,26125191200,261251912001,02903,26125,2
1854,26125123100,261251231002,02901,26125,2
1855,26125122900,261251229001,02902,26125,2
1856,26125123000,261251230001,02901,26125,2
1857,26125123100,261251231001,02901,26125,2
1858,26125124000,261251240002,02901,26125,2
1859,26125124000,261251240003,02901,26125,2
1860,26125124500,261251245001,02901,26125,2
1861,26125124500,261251245003,02901,26125,2
1862,26125124500,261251245004,02901,26125,2
1863,26125125000,261251250001,02901,26125,2
1864,26125125000,261251250002,02901,26125,2
1865,26125125600,261251256001,02901,26125,2
1866,26125125600,261251256002,02901,26125,2
1867,26125126200,261251262002,02901,26125,2
1868,26125126200,261251262003,02901,26125,2
1869,26125126300,261251263002,02901,26125,2
1870,26125126300,261251263003,02901,26125,2
1871,26125126300,261251263005,02901,26125,2
1872,26125126400,261251264001,02901,26125,2
1873,26125126400,261251264003,02901,26125,2
1874,26125126500,261251265001,02901,26125,2
1875,26125127000,261251270001,02902,26125,2
1876,26125127000,261251270002,02902,26125,2
1877,26125127100,261251271001,02902,26125,2
1878,26125127100,261251271002,02902,26125,2
1879,26125127100,261251271004,02902,26125,2
1880,26125127200,261251272001,02902,26125,2
1881,26125127200,261251272002,02902,26125,2
1882,26125127300,261251273001,02902,26125,2
1883,26125127300,261251273002,02902,26125,2
1884,26125127300,261251273003,02902,26125,2
1885,26125127300,261251273004,02902,26125,2
1886,26125127300,261251273005,02902,26125,2
1887,26125127400,261251274001,02902,26125,2
1888,26125127400,261251274002,02902,26125,2
1889,26125127500,261251275001,02902,26125,2
1890,26125127500,261251275002,02902,26125,2
1891,26125127500,261251275003,02902,26125,2
1892,26125127500,261251275004,02902,26125,2
1893,26125127600,261251276001,02902,26125,2
1894,26125127600,261251276003,02902,26125,2
1895,26125191300,261251913003,02903,26125,2
1896,26125191200,261251912003,02903,26125,2
1897,26125191200,261251912004,02903,26125,2
1898,26125191300,261251913002,02903,26125,2
1899,26125192000,261251920002,02903,26125,2
1900,26125192000,261251920003,02903,26125,2
1901,26125192000,261251920005,02903,26125,2
1902,26125192200,261251922001,02903,26125,2
1903,26125192200,261251922003,02903,26125,2
1904,26125192200,261251922004,02903,26125,2
1905,26125192400,261251924001,02903,26125,2
1906,26125192400,261251924003,02903,26125,2
1907,26125192400,261251924004,02903,26125,2
1908,26125192500,261251925002,02903,26125,2
1909,26125192700,261251927001,02903,26125,2
1910,26125193000,261251930001,02903,26125,2
1911,26125193000,261251930002,02903,26125,2
1912,26125193100,261251931001,02903,26125,2
1913,26125193100,261251931002,02903,26125,2
1914,26125193300,261251933001,02903,26125,2
1915,26125193300,261251933002,02903,26125,2
1916,26125193300,261251933004,02903,26125,2
1917,26125193400,261251934001,02903,26125,2
1918,26125193400,261251934003,02903,26125,2
1919,26125193400,261251934004,02903,26125,2
1920,26125193500,261251935002,02903,26125,2
1921,26125193500,261251935003,02903,26125,2
1922,26125193600,261251936002,02903,26125,2
1923,26125193700,261251937001,02903,26125,2
1924,26125193700,261251937003,02903,26125,2
1925,26125193700,261251937004,02903,26125,2
1926,26125194000,261251940001,02903,26125,2
1927,26125194000,261251940002,02903,26125,2
1928,26125194000,261251940003,02903,26125,2
1929,26125194000,261251940004,02903,26125,2
1930,26125194100,261251941001,02903,26125,2
1931,26125194100,261251941002,02903,26125,2
1932,26125194100,261251941003,02903,26125,2
1933,26125194200,261251942001,02903,26125,2
1934,26125194200,261251942002,02903,26125,2
1935,26125194300,261251943001,02903,26125,2
1936,26125128000,261251280002,02902,26125,2
1937,26125127700,261251277001,02902,26125,2
1938,26125127700,261251277003,02902,26125,2
1939,26125127700,261251277004,02902,26125,2
1940,26125128100,261251281001,02902,26125,2
1941,26125128200,261251282001,02902,26125,2
1942,26125128200,261251282002,02902,26125,2
1943,26125128300,261251283002,02902,26125,2
1944,26125128300,261251283003,02902,26125,2
1945,26125128400,261251284001,02902,26125,2
1946,26125128400,261251284002,02902,26125,2
1947,26125128400,261251284004,02902,26125,2
1948,26125128500,261251285002,02902,26125,2
1949,26125128500,261251285003,02902,26125,2
1950,26125128600,261251286002,02902,26125,2
1951,26125128700,261251287001,02902,26125,2
1952,26125128800,261251288002,02902,26125,2
1953,26125128900,261251289001,02902,26125,2
1954,26125128900,261251289003,02902,26125,2
1955,26125128900,261251289004,02902,26125,2
1956,26125129000,261251290002,02902,26125,2
1957,26125129000,261251290003,02902,26125,2
1958,26125130000,261251300002,02901,26125,2
1959,26125130100,261251301001,02901,26125,2
1960,26125130200,261251302001,02901,26125,2
1961,26125130200,261251302002,02901,26125,2
1962,26125130200,261251302004,02901,26125,2
1963,26125130300,261251303001,02901,26125,2
1964,26125130300,261251303003,02901,26125,2
1965,26125130300,261251303004,02901,26125,2
1966,26125130400,261251304001,02901,26125,2
1967,26125130400,261251304002,02901,26125,2
1968,26125130500,261251305001,02901,26125,2
1969,26125130500,261251305002,02901,26125,2
1970,26125130600,261251306001,02901,26125,2
1971,26125130600,261251306002,02901,26125,2
1972,26125130600,261251306003,02901,26125,2
1973,26125130700,261251307001,02901,26125,2
1974,26125130700,261251307002,02901,26125,2
1975,26125130700,261251307003,02901,26125,2
1976,26125130700,261251307004,02901,26125,2
1977,26125194400,261251944001,02903,26125,2
1978,26125194300,261251943002,02903,26125,2
1979,26125194300,261251943003,02903,26125,2
1980,26125194300,261251943004,02903,26125,2
1981,26125194400,261251944002,02903,26125,2
1982,26125194500,261251945001,02903,26125,2
1983,26125194500,261251945002,02903,26125,2
1984,26125194600,261251946002,02903,26125,2
1985,26125194600,261251946003,02903,26125,2
1986,26125196000,261251960001,02903,26125,2
1987,26125196000,261251960002,02903,26125,2
1988,26125196000,261251960004,02903,26125,2
1989,26125196000,261251960005,02903,26125,2
1990,26125196100,261251961002,02903,26125,2
1991,26125196100,261251961004,02903,26125,2
1992,26125196200,261251962001,02903,26125,2
1993,26125196300,261251963001,02903,26125,2
1994,26125196300,261251963002,02903,26125,2
1995,26125196400,261251964001,02903,26125,2
1996,26125196400,261251964002,02903,26125,2
1997,26125196500,261251965001,02903,26125,2
1998,26125196500,261251965002,02903,26125,2
1999,26125196500,261251965004,02903,26125,2
2000,26125196500,261251965005,02903,26125,2
2001,26125196600,261251966002,02903,26125,2
2002,26125196700,261251967001,02903,26125,2
2003,26125196800,261251968001,02903,26125,2
2004,26125196800,261251968002,02903,26125,2
2005,26125196900,261251969001,02903,26125,2
2006,26125196900,261251969002,02903,26125,2
2007,26125197000,261251970001,02903,26125,2
2008,26125197000,261251970002,02903,26125,2
2009,26125197000,261251970004,02903,26125,2
2010,26125197100,261251971001,02903,26125,2
2011,26125197100,261251971002,02903,26125,2
2012,26125197200,261251972001,02903,26125,2
2013,26125197200,261251972002,02903,26125,2
2014,26125197300,261251973001,02903,26125,2
2015,26125197300,261251973002,02903,26125,2
2016,26125197300,261251973003,02903,26125,2
2017,26125197400,261251974001,02903,26125,2
2018,26147620000,261476200002,03100,26147,2
2019,26147625001,261476250012,03100,26147,2
2020,26147626001,261476260011,03100,26147,2
2021,26147627000,261476270001,03100,26147,2
2022,26147628000,261476280001,03100,26147,2
2023,26147628000,261476280004,03100,26147,2
2024,26147629000,261476290003,03100,26147,2
2025,26147630100,261476301002,03100,26147,2
2026,26147630400,261476304003,03100,26147,2
2027,26147631100,261476311001,03100,26147,2
2028,26147631600,261476316002,03100,26147,2
2029,26147632000,261476320002,03100,26147,2
2030,26147632000,261476320005,03100,26147,2
2031,26147633100,261476331003,03100,26147,2
2032,26147634100,261476341001,03100,26147,2
2033,26147634600,261476346001,03100,26147,2
2034,26147637100,261476371001,03100,26147,2
2035,26147637200,261476372001,03100,26147,2
2036,26147637200,261476372004,03100,26147,2
2037,26147637300,261476373002,03100,26147,2
2038,26147640100,261476401001,03100,26147,2
2039,26147640200,261476402002,03100,26147,2
2040,26147640600,261476406003,03100,26147,2
2041,26147641000,261476410003,03100,26147,2
2042,26147642000,261476420003,03100,26147,2
2043,26147642000,261476420006,03100,26147,2
2044,26147643000,261476430002,03100,26147,2
2045,26147643000,261476430005,03100,26147,2
2046,26147646000,261476460002,03100,26147,2
2047,26147643000,261476430007,03100,26147,2
2048,26147644000,261476440003,03100,26147,2
2049,26147645000,261476450002,03100,26147,2
2050,26147650200,261476502001,03100,26147,2
2051,26147651200,261476512001,03100,26147,2
2052,26147651600,261476516002,03100,26147,2
2053,26147652100,261476521002,03100,26147,2
2054,26147655100,261476551001,03100,26147,2
2055,26147655600,261476556001,03100,26147,2
2056,26147657100,261476571001,03100,26147,2
2057,26147657200,261476572002,03100,26147,2
2058,26147658100,261476581001,03100,26147,2
2059,26147658500,261476585002,03100,26147,2
2060,26147620000,261476200001,03100,26147,2
2061,26147620000,261476200003,03100,26147,2
2062,26147620000,261476200004,03100,26147,2
2063,26147620000,261476200005,03100,26147,2
2064,26147620000,261476200006,03100,26147,2
2065,26147621000,261476210001,03100,26147,2
2066,26147621000,261476210002,03100,26147,2
2067,26147621000,261476210003,03100,26147,2
2068,26147622000,261476220001,03100,26147,2
2069,26147622000,261476220002,03100,26147,2
2070,26147622000,261476220003,03100,26147,2
2071,26147623000,261476230001,03100,26147,2
